n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
4096,8,1452697,4951,143194478,513392270,2029,1,2.01873,79,19.2328
4096,8,1581890,5395,142441470,558092644,2446,1,1.67457,55,5.047
4096,8,177365,21,153374050,16092574,6,1,682.667,4091,2.32335e+06
4096,8,213772,16,137568103,17417978,3,1,1365.33,4094,3.72281e+06
4096,8,244715,12,156744370,18843572,1,4096,4096,4096,0
8192,1,146072,7524,81767965,54872087,3317,1,2.4697,2573,1999.37
8192,1,152938,9626,75109511,51534834,4112,1,1.99222,339,59.0437
8192,1,153824,9746,75375071,51390482,4089,1,2.00342,639,109.79
8192,1,154067,9875,74704827,51264613,4163,1,1.96781,234,28.3257
8192,1,154950,10882,69290445,48648486,4929,1,1.662,42,4.20306
8192,1,336819,23,256544334,148976055,8,1,1024,8185,7.3257e+06
8192,1,412473,15,306496262,177751047,2,1,4096,8191,1.6769e+07
8192,1,482606,14,359693098,204651149,1,8192,8192,8192,0
8192,2,266320,7524,46835273,107436001,3317,1,2.4697,2573,1999.37
8192,2,305433,9626,43345890,127378684,4112,1,1.99222,339,59.0437
8192,2,307940,9746,43005525,131884345,4089,1,2.00342,639,109.79
8192,2,310212,9875,42918271,126793437,4163,1,1.96781,234,28.3257
8192,2,327852,10882,39429560,132901491,4929,1,1.662,42,4.20306
8192,2,344939,23,142080515,95477632,8,1,1024,8185,7.3257e+06
8192,2,420722,15,170986102,113908652,2,1,4096,8191,1.6769e+07
8192,2,490919,14,197280966,129074116,1,8192,8192,8192,0
8192,4,357693,23,230942171,43998793,8,1,1024,8185,7.3257e+06
8192,4,434650,15,217046928,50834905,2,1,4096,8191,1.6769e+07
8192,4,505940,14,222738165,57138572,1,8192,8192,8192,0
8192,4,685294,7524,182698037,369561354,3317,1,2.4697,2573,1999.37
8192,4,839732,9626,231165731,458499351,4112,1,1.99222,339,59.0437
8192,4,848242,9746,184917683,467055440,4089,1,2.00342,639,109.79
8192,4,857834,9875,161401320,463458770,4163,1,1.96781,234,28.3257
8192,4,933745,10882,186712779,508574838,4929,1,1.662,42,4.20306
8192,8,2243881,7524,137393445,769803131,3317,1,2.4697,2573,1999.37
8192,8,2831270,9626,145647738,971258389,4112,1,1.99222,339,59.0437
8192,8,2863442,9746,127019540,974111007,4089,1,2.00342,639,109.79
8192,8,2900007,9875,126880209,996226522,4163,1,1.96781,234,28.3257
8192,8,3189400,10882,143742024,1087469067,4929,1,1.662,42,4.20306
8192,8,374042,23,168122637,29586117,8,1,1024,8185,7.3257e+06
8192,8,453015,15,175167265,32692157,2,1,4096,8191,1.6769e+07
8192,8,526939,14,171591488,35482897,1,8192,8192,8192,0
1024,16,1062034,969,296495370,338757222,420,1,2.4381,325,252.441
1024,16,1280008,1172,295952896,415215860,490,1,2.0898,226,106.523
1024,16,1283274,1176,301512689,374072274,471,1,2.1741,142,49.6555
1024,16,1305776,1195,270214820,386866411,519,1,1.97303,158,52.8972
1024,16,1444980,1323,275656101,448046806,596,1,1.71812,44,7.27289
1024,16,56177,18,273658791,14429795,3,1,341.333,1022,231654
1024,16,58752,12,271939250,11952084,1,1024,1024,1024,0
1024,16,65718,12,319719649,14819863,1,1024,1024,1024,0
1024,32,105472,12,1708956029,52807666,1,1024,1024,1024,0
1024,32,113855,18,1365623503,67325653,3,1,341.333,1022,231654
1024,32,4098281,969,1586816927,1320836767,420,1,2.4381,325,252.441
1024,32,4950856,1172,1644928724,1615088536,490,1,2.0898,226,106.523
1024,32,4965296,1176,1704798575,1572846848,471,1,2.1741,142,49.6555
1024,32,5049873,1195,1640715622,1534259686,519,1,1.97303,158,52.8972
1024,32,5591302,1323,1612473065,1764730682,596,1,1.71812,44,7.27289
1024,32,98277,12,1656413765,33602139,1,1024,1024,1024,0
16384,1,1039786,14,854230409,485663722,1,16384,16384,16384,0
16384,1,291405,15143,161636952,118227755,6787,1,2.41403,4636,3177.92
16384,1,305701,19249,150440901,107230878,8238,1,1.98883,659,81.1135
16384,1,308022,19552,149654295,109800523,8175,1,2.00416,324,41.3062
16384,1,308693,21553,135373297,101471748,9840,1,1.66504,80,5.39085
16384,1,309748,19862,149419852,108107968,8198,1,1.99854,173,27.1674
16384,1,718811,27,574483864,347484877,12,1,1365.33,16373,2.04755e+07
16384,1,877390,16,690978591,424019261,1,16384,16384,16384,0
16384,2,1056296,14,443632385,305077929,1,16384,16384,16384,0
16384,2,533800,15143,87794536,217651138,6787,1,2.41403,4636,3177.92
16384,2,610687,19249,81866600,257720775,8238,1,1.98883,659,81.1135
16384,2,616990,19552,81104910,253786374,8175,1,2.00416,324,41.3062
16384,2,623194,19862,81049526,264666360,8198,1,1.99854,173,27.1674
16384,2,651613,21553,73666275,275055021,9840,1,1.66504,80,5.39085
16384,2,734979,27,310518394,221992219,12,1,1365.33,16373,2.04755e+07
16384,2,893726,16,376929631,262496118,1,16384,16384,16384,0
16384,4,1086442,14,384966386,132063371,1,16384,16384,16384,0
16384,4,1377741,15143,242203673,702705959,6787,1,2.41403,4636,3177.92
16384,4,1679166,19249,184132847,898977759,8238,1,1.98883,659,81.1135
16384,4,1700785,19552,154705027,894640878,8175,1,2.00416,324,41.3062
16384,4,1723148,19862,242872699,899975922,8198,1,1.99854,173,27.1674
16384,4,1852124,21553,164361111,964728429,9840,1,1.66504,80,5.39085
16384,4,760610,27,296311644,93985785,12,1,1365.33,16373,2.04755e+07
16384,4,921974,16,329101996,116336963,1,16384,16384,16384,0
16384,8,1127756,14,233086280,76622864,1,16384,16384,16384,0
16384,8,4516258,15143,161263582,1519610548,6787,1,2.41403,4636,3177.92
16384,8,5661761,19249,152583669,1904836603,8238,1,1.98883,659,81.1135
16384,8,5742985,19552,158333756,1938055303,8175,1,2.00416,324,41.3062
16384,8,5827806,19862,155705850,1980935258,8198,1,1.99854,173,27.1674
16384,8,6320877,21553,143225254,2123379761,9840,1,1.66504,80,5.39085
16384,8,791592,27,253044674,60117746,12,1,1365.33,16373,2.04755e+07
16384,8,957650,16,247385812,67991851,1,16384,16384,16384,0
2048,16,102079,19,261958337,18625643,4,1,512,2045,783363
2048,16,115793,15,248022198,15502437,2,1,1024,2047,1.04653e+06
2048,16,132815,15,263577890,16296896,2,1,1024,2047,1.04653e+06
2048,16,2000989,1822,285674452,604776213,840,1,2.4381,748,665.425
2048,16,2632791,2411,278378683,885015606,1029,1,1.99028,202,49.1097
2048,16,2651302,2428,283110348,768940002,1040,1,1.96923,179,40.7991
2048,16,2658604,2435,289756748,767164961,1038,1,1.97303,134,38.2054
2048,16,2940863,2691,267129091,926135574,1267,1,1.61642,37,3.87181
2048,32,10184007,2411,1635628878,2911170477,1029,1,1.99028,202,49.1097
2048,32,10255971,2428,1707889658,2956168205,1040,1,1.96923,179,40.7991
2048,32,10284872,2435,1677800062,2970209959,1038,1,1.97303,134,38.2054
2048,32,11376397,2691,1687195691,3313441397,1267,1,1.61642,37,3.87181
2048,32,163918,19,1672951635,44789793,4,1,512,2045,783363
2048,32,165499,15,1689524031,39645684,2,1,1024,2047,1.04653e+06
2048,32,183085,15,1706840049,40736834,2,1,1024,2047,1.04653e+06
2048,32,7711851,1822,1731638411,2242316006,840,1,2.4381,748,665.425
32768,1,1519907,23,1270919187,791417803,8,1,4096,32761,1.17383e+08
32768,1,1869791,17,1558070241,990365808,4,1,8192,32765,2.01277e+08
32768,1,2206808,14,1860533830,1063330127,1,32768,32768,32768,0
32768,1,577328,29056,334307807,265884533,13284,1,2.46673,10494,8294
32768,1,615470,42858,278838792,210488193,19729,1,1.66091,91,5.53335
32768,1,616763,39251,310819482,233678273,16370,1,2.00171,464,47.8875
32768,1,616823,39395,305835118,229114142,16496,1,1.98642,351,40.2206
32768,1,617608,39404,309193784,228840755,16394,1,1.99878,671,66.2552
32768,2,1043897,29056,177609864,440776220,13284,1,2.46673,10494,8294
32768,2,1236938,39251,161572520,539174270,16370,1,2.00171,464,47.8875
32768,2,1239384,39395,160095011,522728095,16496,1,1.98642,351,40.2206
32768,2,1239862,39404,159983465,539721116,16394,1,1.99878,671,66.2552
32768,2,1297944,42858,142625465,547901442,19729,1,1.66091,91,5.53335
32768,2,1552000,23,695811642,516017636,8,1,4096,32761,1.17383e+08
32768,2,1902448,17,849317623,614961158,4,1,8192,32765,2.01277e+08
32768,2,2239646,14,1001655921,701328315,1,32768,32768,32768,0
32768,4,1603201,23,484586551,174745466,8,1,4096,32761,1.17383e+08
32768,4,1959636,17,490912073,240272517,4,1,8192,32765,2.01277e+08
32768,4,2300402,14,552764353,219421739,1,32768,32768,32768,0
32768,4,2665499,29056,228611045,1311415133,13284,1,2.46673,10494,8294
32768,4,3412118,39251,212016175,1773809405,16370,1,2.00171,464,47.8875
32768,4,3422989,39395,239638999,1748381191,16496,1,1.98642,351,40.2206
32768,4,3423267,39404,185359720,1752832772,16394,1,1.99878,671,66.2552
32768,4,3686567,42858,214425691,1940980646,19729,1,1.66091,91,5.53335
32768,8,11526194,39251,166741581,3820809299,16370,1,2.00171,464,47.8875
32768,8,11567912,39395,156734337,3831142850,16496,1,1.98642,351,40.2206
32768,8,11568289,39404,164489688,3859390859,16394,1,1.99878,671,66.2552
32768,8,12575142,42858,160552444,4192674881,19729,1,1.66091,91,5.53335
32768,8,1662667,23,288114838,117948269,8,1,4096,32761,1.17383e+08
32768,8,2032589,17,320650577,144458338,4,1,8192,32765,2.01277e+08
32768,8,2384875,14,351418590,158097939,1,32768,32768,32768,0
32768,8,8691962,29056,175512173,2860684005,13284,1,2.46673,10494,8294
4096,16,198189,21,312111131,21287996,6,1,682.667,4091,2.32335e+06
4096,16,232136,16,297913460,20060157,3,1,1365.33,4094,3.72281e+06
4096,16,261234,12,274709041,19387941,1,4096,4096,4096,0
4096,16,4130883,3769,260332608,1180011512,1628,1,2.51597,1283,1014.35
4096,16,5197558,4759,295157722,1521554518,2040,1,2.00784,173,41.7499
4096,16,5343192,4895,257849819,1565004184,2079,1,1.97018,243,38.5907
4096,16,5399701,4951,314551360,1541731428,2029,1,2.01873,79,19.2328
4096,16,5890319,5395,257913561,1678998067,2446,1,1.67457,55,5.047
4096,32,15935690,3769,1656568587,4738526889,1628,1,2.51597,1283,1014.35
4096,32,20101679,4759,1692241529,5797821262,2040,1,2.00784,173,41.7499
4096,32,20671951,4895,1770382715,6032034887,2079,1,1.97018,243,38.5907
4096,32,20899109,4951,1690251501,6362668701,2029,1,2.01873,79,19.2328
4096,32,22794537,5395,1665870332,6639672354,2446,1,1.67457,55,5.047
4096,32,267613,21,1655209134,68367850,6,1,682.667,4091,2.32335e+06
4096,32,287142,16,1742860665,48053774,3,1,1365.33,4094,3.72281e+06
4096,32,304725,12,1667318331,42419425,1,4096,4096,4096,0
65536,1,1160061,58901,709847993,597789994,26551,1,2.46831,20522,15865.9
65536,1,1227606,77352,644223086,496426615,32595,1,2.01062,1811,143.034
65536,1,1230482,77846,649991596,498132123,32603,1,2.01012,780,69.0648
65536,1,1233420,85698,577549383,459072866,39103,1,1.67598,156,6.74595
65536,1,1236094,79156,638364809,492168620,32965,1,1.98805,2042,161.984
65536,1,3234755,27,2918220397,1898616392,10,1,6553.6,65527,3.86429e+08
65536,1,3962946,16,3536975702,2088091180,1,65536,65536,65536,0
65536,1,4684382,14,4160703712,2590563089,1,65536,65536,65536,0
65536,2,2104344,58901,364879053,951155751,26551,1,2.46831,20522,15865.9
65536,2,2451081,77352,330077271,1070907257,32595,1,2.01062,1811,143.034
65536,2,2461007,77846,331045676,1077877913,32603,1,2.01012,780,69.0648
65536,2,2486167,79156,329694751,1081087767,32965,1,1.98805,2042,161.984
65536,2,2596791,85698,294418146,1142552470,39103,1,1.67598,156,6.74595
65536,2,3299125,27,1549635082,1168256825,10,1,6553.6,65527,3.86429e+08
65536,2,4028195,16,1888552530,1397209048,1,65536,65536,65536,0
65536,2,4749958,14,2208909832,1623046629,1,65536,65536,65536,0
65536,4,3404783,27,839107997,386023615,10,1,6553.6,65527,3.86429e+08
65536,4,4144406,16,875108038,461885223,1,65536,65536,65536,0
65536,4,4872542,14,963599723,513285424,1,65536,65536,65536,0
65536,4,5388267,58901,277459544,2658842910,26551,1,2.46831,20522,15865.9
65536,4,6740700,77352,361539561,3421819200,32595,1,2.01062,1811,143.034
65536,4,6776282,77846,309807984,3437834159,32603,1,2.01012,780,69.0648
65536,4,6872314,79156,289136141,3495202339,32965,1,1.98805,2042,161.984
65536,4,7370358,85698,294631525,3740726266,39103,1,1.67598,156,6.74595
65536,8,17598576,58901,223611046,5765964184,26551,1,2.46831,20522,15865.9
65536,8,22736372,77352,199365479,7544169566,32595,1,2.01062,1811,143.034
65536,8,22870947,77846,203782973,7674774446,32603,1,2.01012,780,69.0648
65536,8,23234610,79156,207732357,7651789109,32965,1,1.98805,2042,161.984
65536,8,25138085,85698,237408186,8286110218,39103,1,1.67598,156,6.74595
65536,8,3528067,27,493887718,226196402,10,1,6553.6,65527,3.86429e+08
65536,8,4294881,16,535821054,285560304,1,65536,65536,65536,0
65536,8,5047652,14,585519647,318897551,1,65536,65536,65536,0
8192,16,10510276,9626,282147790,2958164788,4112,1,1.99222,339,59.0437
8192,16,10635756,9746,297220106,3014888748,4089,1,2.00342,639,109.79
8192,16,10775837,9875,275493066,3052392350,4163,1,1.96781,234,28.3257
8192,16,11879148,10882,263107191,3375127491,4929,1,1.662,42,4.20306
8192,16,401493,23,266965600,32240750,8,1,1024,8185,7.3257e+06
8192,16,477356,15,311955724,29879296,2,1,4096,8191,1.6769e+07
8192,16,553939,14,276797855,29674805,1,8192,8192,8192,0
8192,16,8249591,7524,265730785,2331382035,3317,1,2.4697,2573,1999.37
8192,32,31818096,7524,1678506564,9800121557,3317,1,2.4697,2573,1999.37
8192,32,40654233,9626,1682066068,12389671221,4112,1,1.99222,339,59.0437
8192,32,41150739,9746,1719229541,12778123467,4089,1,2.00342,639,109.79
8192,32,41695980,9875,1683391229,12242673256,4163,1,1.96781,234,28.3257
8192,32,45973980,10882,1757663621,13435600793,4929,1,1.662,42,4.20306
8192,32,480250,23,1709204573,64180382,8,1,1024,8185,7.3257e+06
8192,32,533722,15,1679157677,55095945,2,1,4096,8191,1.6769e+07
8192,32,609827,14,1689285142,65103912,1,8192,8192,8192,0
131072,1,2313008,116364,1541752794,1378290873,52786,1,2.48308,42229,33786.3
131072,1,2450435,154513,1357559224,1032218564,65705,1,1.99486,4651,391.484
131072,1,2455295,154639,1396016031,1040927091,65117,1,2.01287,3154,202.006
131072,1,2462637,155877,1357675438,1023950655,65146,1,2.01197,1132,84.2963
131072,1,2468608,171756,1246678735,918235372,78257,1,1.67489,134,5.82269
131072,1,6837985,23,6457876280,4337734358,6,1,21845.3,131067,2.38587e+09
131072,1,8382846,16,8003665460,5145373938,1,131072,131072,131072,0
131072,1,9918416,14,9513984109,5992113140,1,131072,131072,131072,0
131072,2,10049487,14,5007875617,3670630526,1,131072,131072,131072,0
131072,2,4180069,116364,761272481,1944686827,52786,1,2.48308,42229,33786.3
131072,2,4896659,154513,687281995,2240534821,65705,1,1.99486,4651,391.484
131072,2,4901162,154639,689311755,2188061821,65117,1,2.01287,3154,202.006
131072,2,4925975,155877,689973009,2201588161,65146,1,2.01197,1132,84.2963
131072,2,5200552,171756,617092242,2274683717,78257,1,1.67489,134,5.82269
131072,2,6967050,23,3492787412,2697341092,6,1,21845.3,131067,2.38587e+09
131072,2,8513383,16,4233459133,3185100643,1,131072,131072,131072,0
131072,4,10297170,14,1936076553,1109564795,1,131072,131072,131072,0
131072,4,10670895,116364,469744130,5292862617,52786,1,2.48308,42229,33786.3
131072,4,13469931,154513,444277633,6855340207,65705,1,1.99486,4651,391.484
131072,4,13476457,154639,432055104,6873183937,65117,1,2.01287,3154,202.006
131072,4,13565677,155877,435068612,6979139375,65146,1,2.01197,1132,84.2963
131072,4,14766570,171756,381477804,7452544623,78257,1,1.67489,134,5.82269
131072,4,7182853,23,1475209241,890175560,6,1,21845.3,131067,2.38587e+09
131072,4,8749698,16,1665840354,991099987,1,131072,131072,131072,0
131072,8,10660160,14,1074327894,681267779,1,131072,131072,131072,0
131072,8,34798686,116364,282845843,11543730156,52786,1,2.48308,42229,33786.3
131072,8,45431064,154513,267561129,15053956609,65705,1,1.99486,4651,391.484
131072,8,45453574,154639,285920040,15064780811,65117,1,2.01287,3154,202.006
131072,8,45790753,155877,315882914,15149315651,65146,1,2.01197,1132,84.2963
131072,8,50374917,171756,284192422,16777252009,78257,1,1.67489,134,5.82269
131072,8,7439336,23,829403976,523067711,6,1,21845.3,131067,2.38587e+09
131072,8,9064771,16,944899997,594291204,1,131072,131072,131072,0
16384,16,1174473,14,310348444,52492540,1,16384,16384,16384,0
16384,16,16606673,15143,265260198,4666371513,6787,1,2.41403,4636,3177.92
16384,16,21017512,19249,297489200,5958507721,8238,1,1.98883,659,81.1135
16384,16,21334207,19552,275255368,5964959377,8175,1,2.00416,324,41.3062
16384,16,21662752,19862,320503232,6264924238,8198,1,1.99854,173,27.1674
16384,16,23533991,21553,296186000,6794383236,9840,1,1.66504,80,5.39085
16384,16,832882,27,293757995,51096224,12,1,1365.33,16373,2.04755e+07
16384,16,997519,16,319802892,50033327,1,16384,16384,16384,0
16384,32,1066867,16,1708049562,73381347,1,16384,16384,16384,0
16384,32,1244384,14,1737359110,81520831,1,16384,16384,16384,0
16384,32,64046803,15143,1666389183,19878708895,6787,1,2.41403,4636,3177.92
16384,32,81295463,19249,1689691724,24193947138,8238,1,1.98883,659,81.1135
16384,32,82548641,19552,1660969510,24514498636,8175,1,2.00416,324,41.3062
16384,32,83840926,19862,1670996109,26072174771,8198,1,1.99854,173,27.1674
16384,32,91066001,21553,1663051552,27325795550,9840,1,1.66504,80,5.39085
16384,32,931228,27,1684497408,84385631,12,1,1365.33,16373,2.04755e+07
262144,1,14403066,36,14121399215,9298644031,19,1,13797.1,262126,3.42596e+09
262144,1,17687282,16,17676458565,11663344697,1,262144,262144,262144,0
262144,1,20960679,15,20498225180,13433141788,2,1,131072,262143,1.71796e+10
262144,1,4635453,234939,3172735388,4409588824,106039,1,2.47215,81528,62686.5
262144,1,4907135,308365,2915137331,2207030144,129921,1,2.01772,6766,459.148
262144,1,4912611,310333,2890771140,2190397016,130864,1,2.00318,4112,223.114
262144,1,4931950,314248,2913436814,2152049031,131497,1,1.99354,1896,87.9851
262144,1,4936370,344100,2536993910,1960581827,157112,1,1.66852,128,5.37445
262144,2,10410991,344100,2569917743,10615168290,157112,1,1.66852,128,5.37445
262144,2,14662231,36,7847500259,11045877277,19,1,13797.1,262126,3.42596e+09
262144,2,17948676,16,18091614646,23142721569,1,262144,262144,262144,0
262144,2,21222766,15,20772199479,8480433043,2,1,131072,262143,1.71796e+10
262144,2,8402075,234939,1605476616,4580168570,106039,1,2.47215,81528,62686.5
262144,2,9785061,308365,1456609392,4508289513,129921,1,2.01772,6766,459.148
262144,2,9821275,310333,1443126754,4437782193,130864,1,2.00318,4112,223.114
262144,2,9897726,314248,1439104644,4543356291,131497,1,1.99354,1896,87.9851
262144,4,15105902,36,2977228368,1959275084,19,1,13797.1,262126,3.42596e+09
262144,4,18428974,16,3502642794,2300748177,1,262144,262144,262144,0
262144,4,21502256,234939,789765672,10914835496,106039,1,2.47215,81528,62686.5
262144,4,21723458,15,4012996784,2587037922,2,1,131072,262143,1.71796e+10
262144,4,26885675,308365,694275621,13850466030,129921,1,2.01772,6766,459.148
262144,4,27031428,310333,710463912,13727853126,130864,1,2.00318,4112,223.114
262144,4,27316055,314248,720574550,14074998818,131497,1,1.99354,1896,87.9851
262144,4,29578315,344100,682907083,15166041259,157112,1,1.66852,128,5.37445
262144,8,100921708,344100,382482324,33268143759,157112,1,1.66852,128,5.37445
262144,8,15646656,36,1578551388,1099093855,19,1,13797.1,262126,3.42596e+09
262144,8,19087122,16,1874038398,1314465163,1,262144,262144,262144,0
262144,8,22477489,15,2186871627,1480380784,2,1,131072,262143,1.71796e+10
262144,8,70207310,234939,490278961,23043853160,106039,1,2.47215,81528,62686.5
262144,8,90652388,308365,429418500,29963251247,129921,1,2.01772,6766,459.148
262144,8,91206705,310333,421321393,30447394928,130864,1,2.00318,4112,223.114
262144,8,92284145,314248,410076853,30631411065,131497,1,1.99354,1896,87.9851
32768,16,1724061,23,347627660,87264587,8,1,4096,32761,1.17383e+08
32768,16,2106546,17,425351329,93420237,4,1,8192,32765,2.01277e+08
32768,16,2473656,14,438196724,115498326,1,32768,32768,32768,0
32768,16,31898712,29056,313310032,8835473271,13284,1,2.46673,10494,8294
32768,16,42824159,39251,307065311,12936516537,16370,1,2.00171,464,47.8875
32768,16,42982756,39395,269202118,11937213008,16496,1,1.98642,351,40.2206
32768,16,42987027,39404,286097972,11938423232,16394,1,1.99878,671,66.2552
32768,16,46808164,42858,279974443,12988224850,19729,1,1.66091,91,5.53335
32768,32,122938927,29056,993184430,35266560730,13284,1,2.46673,10494,8294
32768,32,165709006,39251,1639850436,49524257394,16370,1,2.00171,464,47.8875
32768,32,166322635,39395,1637539532,49811991983,16496,1,1.98642,351,40.2206
32768,32,166348207,39404,1645239785,49053722506,16394,1,1.99878,671,66.2552
32768,32,181103886,42858,1711406106,55174117923,19729,1,1.66091,91,5.53335
32768,32,1824837,23,1694500655,111753495,8,1,4096,32761,1.17383e+08
32768,32,2201571,17,1745364217,116272684,4,1,8192,32765,2.01277e+08
32768,32,2572703,14,1711218184,117980040,1,32768,32768,32768,0
